( S0033_0012 "shiiyaalaji aa manishhini gurtin:chagaligaad:u; vaad:u; guud:en:loo un:d:ei don:garaamud:u; shiilayaaji gun:d:e; dad:adad:aa kot:t:ukunnadi; aayana; chappuna bayat:iki vachchi; raamund~nd~i ven:bad:in:chasaagaad:u; uuru daat:i; guud:en: samiipaaniki vachcheisariki; shiilayaaji; orei raamud:uu; aagu; an:t:uu; peddagaa keikaveishaad:u." )
( S0033_0013 "raamud:u; aagi; tamaraa baabayyaa; dan:d:aalan:d:i; annaad:u." )
( S0033_0014 "nuvvu dibben:loo d:abbu veyyat:an:; chuushaanu; ekkad:idi niikaad:abbu; ani; shiilayaaji; raamund~nd~i nilavadiisi ad:igaad:u." )
( S0033_0015 "modat:a; vaad:u tanakeimii teliyadannaad:u; kaani; chivaraku aa d:abbu taanu don:gilin:chinat:t:u oppukunnaad:u; baabuu; ren:d:u nellakin:dat:a; pillishet:t:igaarin:t:a; padiveilu don:gilin:chaanu; baabuu; vaarikein:; chaalaa d:abbunnadi; kharchu takkuva; pisinigot:t:u; miivan:t:ivaaru; man:chi panulu cheistaaman:t:ei ivvaru; in:ta d:abbu; neinumaatran: ein: cheisukoonu; baabuu; an:dukani; appud:u kaastaa; appud:u kaastaa; dibben:loo veishaanu; pund~yan: vun:t:un:di; nannu bayat:apet:t:akan:d:i; baabuu; annaad:u raamud:u." )
( S0033_0016 "nuvvu; mahaa paatakud:iviraa; don:gatanan: cheyyat:an: oka tappu; aa paapishht:i sommu; tiisukuvachchi; pavitramaina dibben:loo veyyat:an:; maroka tappu; aa d:abbutoo; svaamivaariki tod:ugu cheiyin:chaanu; veida paat:hashaala pet:t:in:chaanu; apachaaran:; chachchi narikaaniki pootaanu; diinikeidannaa praayashchittan: cheisukoovaali; an:t:araani d:abbu; ani; shiilayaaji vilavilalaad:aad:u." )
( S0033_0017 "an:tapani cheyyakan:d:i baabuu; madhyana d:abbein:cheisin:di; paapan: cheisina vaand~nd~i neinu; d:abbu naadikaadukadaa; pilli set:t:igaaridi kada; annaad:u; an:t:araani raamud:u vand~ikipootu." )
( S0033_0018 "annat:t:u; aa pilliset:t:i daggara; an:ta d:abbun:daa; padiveilu nuvvettukupootei; maat:amaatran: paiki pokkaka; teilu kut:t:ina don:gallei uurukunnaad:ei; annaad:u, shiilayaaji aashcharyan:gaa." )
( S0033_0019 "laqs~a varahaala nagadunnadi baabuu; padiveilu pooyin:dani chebitei; migilin:di dakkanistaaraa; baabuu; don:galannaa kod:ataaru; raajugaarannaa kaajeisuku pootaad:u; an:ducheita; ulakkun:d:aa unnaad:u pilliset:t:i; miiruu yii san:gati bayat:apet:t:akan:d:i baabuu; annaad:u raamud:u." )
( S0033_0020 "pilliset:t:itoo an:taa cheppeistaanu; nii dikkumaalina d:abbumuulaana; neinu narakaaniki pooleinu; annaad:u shiilayaaji." )
( S0033_0021 "baabbaabu; dibben:loo ren:d:uveilu veishaanu; dharmavaidyashaala pet:t:in:chan:d:i; nannu kaapaad:an:d:i; pilliset:t:iki leini vichaaran:; miiken:duku; deivud:iki ban:gaarapu tod:ugu veistei kal:l:apan:d:aggaa un:dit:a; paapishht:ivaand~nd~i; chuusei yoogyataleidu; annaad:u raamud:u." )
( S0033_0022 "naaku matipootunnadi; naakeimii aaloochana poovat:an:leidu; ein: cheyyaaloo aaloochin:chaali; nuvvu vel:l:u; an:t:uu; shiilayaaji in:t:iki tirigi vachchaad:u." )
( S0033_0023 "tellavaaragaanei; aayana gud:iki vel:l:i; puujaaritoo; aa tod:ugu tiiseyyi annaad:u; vigrahaanni chuupistuu." )
( S0033_0024 "en:duku baabuu; annaad:u puujaari; aashcharyan:gaa." )
( S0033_0025 "don:galu ettukupootaareimoo; en:dukainaa man:chidi; maa in:t:oo daastaanu; annaad:u shiilayaaji." )
( S0033_0026 "puujaari navvi; mana uul:l:oo don:gatanamannadi leidei; miiku akasmaattugaa; en:duku anumaanan: kagilin:dii; ayinaa; deivud:i sommu tineivaad:un:t:aad:aa ekkad:ainaa; annaad:u." )
( S0033_0027 "shiilayaajiki; ein: cheyyat:aanikii paalupooleidu; dibben:loo; an:t:araanivaad:u veisina muut:akuud:aa, unnadi; neinu; mahaa paapini; an:dukei; nannu aa shrii raamachan:dramuurti; ii pariiqs~aku pet:t:aad:u; anukunnaad:aayana; aalayan: mailapad:in:di; satran: mailapad:in:di; veidapat:hanan: vinapad:d:appud:allaa; shiilayaajiki; kan:paran: etteidi; dibben:loo unna d:abbutoo; vaidyashaala praaran:bhin:chavachchu; kaani; ein: cheyyat:aanikii; shiilayaajiki; mati matiloo leidu." )
( S0033_0028 "vaaraaluu, nelaluu jarigaayi; in:taloo; pilliset:t:i; chaavu batukulloo unnat:t:u; vaarta vachchin:di; aayana kaastaa chachchipootei; aayanaku an:t:araani raamud:u cheisina; moosan: gurin:chi cheppei avakaashan: kaastaa; cheiyijaaripootun:dani; shiilayaaji; pilliset:t:i yin:t:iki parigettaad:u; atad:u; aa yillu cheireisariki; pilliset:t:i; chaavu batukula madhya; vuugisalaad:utunnaad:u." )
( S0033_0030 "pilliset:t:i, goppa loobhi; pilliki bichchan: pet:t:eivaad:u kaad:ani, an:daruu aneivaaru; an:dukei; aayananu; an:daruu; pilliset:t:i ani pilicheivaal:l:u; kaani; aakharu qs~and~an:loo; aayanaku; d:abbumiida; ei vidhamaina bhraan:ti leikun:d:aapooyin:di." )
( S0033_0031 "laqs~avarahaalu kuud:abet:t:aanu; neinu tinaleidu; in:kokariki pet:t:aleidu; miirinni dharmakaaryaalu cheistun:t:ei; okka t:hoolii ivvalekapooyaanu; paapaatmund~nd~i; aa don:ga; naakan:t:e en:ta man:chivaad:u; en:ta pund~yaatmud:u; padiveilu don:gatanan:cheisi; an:duloo; tommidiveilu dharmakaaryaalakoosan:; miikichchaad:u; annaad:u; pilliset:t:i." )
( S0033_0032 "don:ganu; pund~yaatmud:an:t:aareimit:i; annaad:u; shiilayaaji." )
( S0033_0033 "neinuu don:ganei; neinu; oka vartakud:i daggira; gumastaagaa un:d:eivaand~nd~i; okanaad:u, samudra vyaapaaran:miida; nannukuud:aa; ven:t:a pet:t:uku vel:laad:u; okadeishan:loo; aayanaku jabbucheisin:di; aayana batakad:ani; bhayapad:i; aayana sottu; muppaiveila varahaalatoo sahaa; neinu paaripooyi vachchaanu; aa d:abbutoo; ii graaman:cheiri; vartakan:cheisi, chaalaa d:abbu san:paadin:chaanu; laabhan: vachchinappud:allaa; nashht:an: vachchin:dani vilapin:cheivaand~nd~i; nadiloo; ei pad:ava mund~iginaa; an:duloo; naa saruku pooyin:dani; shookaalupet:t:eivaand~nd~i; neinu laqs~aadhikaarinani; evaruu erugaru; aa don:gaku telistei; teliyaali; baabuu; aa don:galaagei; neinukuud:aa; neinu don:gilin:china muphphaiveiluu; miikichcheistaanu; pund~yakaaryaalaku, viniyoogin:chan:d:i; an:t:uu; pilliset:t:i; naukarlacheita; d:abbusan:chulu teppin:chi; shiilayaajiki ippin:chan:d:i." )
( S0033_0034 "shiilayaajiki; paramaanan:damayin:di; aayana d:abbutoo; in:t:iki vachcheishaad:u; an:t:araani raamud:ini gurin:chi; aayana manasuloo; in:kaa baadha un:d:aneiunnadi; aayanaku; aksmaattugaa; oka goppa aaloochana tat:t:in:di; aayana aa raatri; raamud:ikoosan: kaburu pan:paad:u; raamud:u vachchaad:u." )
( S0033_0035 "orei; nii paapan:; okat:i viragad:a ayipooyin:di; tanavadda; padiveilu don:gatanan: cheisinavaand~nd~i; pilliset:t:i; qs~amin:cheishaad:u; kaani; nii ren:d:oo papaaniki; nuvvu narakan:loo anubhavin:chitiiraali; ayitei; aa paapan:loo; neinu van:tu pan:chukunei maat:akalla; idugoo; nii tommidiveila varahaaluu, nuvvu puchchukoo; annaad:u, shiilayaaji; an:t:araani raamud:itoo." )
( S0033_0036 "paapishht:ivaand~nd~i; ii d:abbutoo; neinein: pund~ya kaaryaalu cheyyagalanu; baabuu; mii cheitimiidigaanei; idikuud:aa man:chi panulaku kharchu cheyyan:d:i; annaad:u, raamud:u." )
( S0033_0037 "adi; en:tamaatran: kudaradu; ven:t:anei; nii d:abbu; nuvvu pat:t:ukupookapooyaavoo; raajugaarivaddaku vel:li; nii san:gati bayat:apet:t:eistaanu; ani; shiilayaaji; keikalu veishaad:u." )
( S0033_0039 "bheitaal:ud:ii kadha cheppi; raajaa; naakoka chinna san:deihan:; shiilayaajii; an:t:araani raamud:uu; pilliset:t:ii; ii mugguriloo; evaru ekkuva pund~yaatmulu; diiniki samadhaanan: telisikuud:aa; cheppakapoyaavoo; nii tala; veyyi vakkalavutun:di; annaad:u." )
( S0033_0040 "shiilayaaji; pund~yakaaryaalu cheishaad:eigaani; aayanaku; paapabhayamuu; paapachin:taa, jaasti; an:t:araani raamud:u; paapakaaryaalei cheisinaa; atad:iki; pund~yan:miida; aasakti, jaasti; taanu; ad:ugupet:t:at:aaniki viiluleini gud:ikii; taanu; chevula vinat:aaniki adhikaaran: leini; veidapat:hanaanikii; vaad:u sahaayapad:d:aad:u; vaad:u; pund~yaatmud:ani; grahin:chagaliginavaad:u; pilliset:t:i; an:ducheita; pilliset:t:ikuud:aa; shiilayajikannaa; ekkuva pund~yaatmud:u; ayitei; an:t:araani raamund~nd~ichuusi; neiruchukunnavaad:u kaavat:an:cheita; set:t:i; raamud:an:ta pund~yaatmud:u kaad:u; annaad:u; vikramaarkud:u." )
( S0033_0041 "raajuku; ii vidhan:gaa; maunabhan:gan: kaagaanei; bheitaal:ud:u; shavan:toosahaa; maayamai; mal:lii chet:t:ekkaad:u." )
( S0035_0001 "vin:ta chikitsa." )
( S0035_0002 "oka nagaran: velapala; oka paad:ubad:ina deival:an: un:d:eidi; oka peida braahmad:u; aa deival:aaniki; puujaari ayi; tana pot:t:a poosukun:daamanukunnaad:u; ayitei; aa deival:aaniki; nuut:ikii koot:ikii; okaru maatramei vastuun:d:ad:an:valla; deivud:itoobaat:u; puujaarikuud:aa; maad:at:an: jarigin:di." )
( S0035_0003 "aa braahmad:u; alaagei upooshhaalu cheistuu; deivund~nd~imaatran:; vadalaka; roojuu puujacheistuu un:d:agaa; oka paurnd~ami naad:u; aayanakoka kala vachchin:di; aa kalaloo; iishvarud:u kanipin:chi; naayanaa; ii vuuri raajunu vel:l:ichuud:u; nii daridran: tiiripootun:di; ani cheppaad:u." )
( S0035_0004 "braahmad:u; aa prakaaramei bayaludeiri; raajabhavanaaniki vel:l:aad:u; ayitei; duradrxshht:avashaattuu; aa samayaaniki; raaju jabbutoo; man:chan: pat:t:iunnaad:u; raajabhat:ulu; vaidyulanu tappa; marevvarinii; raajagrxhan:looki; poonivvat:an:leidu." )
( S0035_0005 "ii san:gati teliyakun:d:aanei; iishvarud:u; nannu raajunu chuud:amani; un:t:aad:aa; anukuni; braahmad:u; raajabhat:ulatoo; neinuu oka vaidyund~nd~ei; nannu loopaliki poonivvan:d:i; annaad:u; vaa raayananu; loopaliki poonichchaaru." )
( S0035_0006 "kaani; raajugaarun:d:ei gadilooki vel:l:at:aaniki; in:koka pratiban:dhan:kan: eirpad:in:di; adeiman:t:ei; raajugaaru; vaidyulatoo visigi veisaaripooyi; tanaku; vaidyan:cheisi; roogan: kudarchaleini vaidyulaku; janmakhaidu shiqs~a; vidhistaanani prakat:in:chaad:u." )
( S0035_0008 "roogan:gurin:chi; aaloochistunnavaad:ilaagaa; braahmad:u; diirghan:gaa aaloochin:chi; raajugaari roogan:; kudarchat:aaniki; oka upaayan: kanipet:t:aad:u; aayana; chit:t:achivaraku; muud:usaarlu tala aad:in:chi; mahaaraajaa; mii vyaadhiki; divyamaina man:dunnadi; daanni; tamaru; neinu cheppina paddatiloo; muud:upuut:alu seivistei; vyaadhi; puurtigaa nilichipootun:di; annaad:u." )
( S0035_0009 "raaju; aatran:gaa; cheppu; elaa cheyyaman:t:ei; alaagei cheistaanu; annaad:u." )
( S0035_0010 "neinoka kashhaayan: istaanu; daanini, raand~iigaaru; svayan:gaa; miinoot:loo poyyaali; muud:u uddarind~ela; kashhaayan:; miiru taagaali; ayitei; mii noot:loo kashhaayan: pooseit:appud:u; raand~igaarunnuu; daanni; taageit:appud:u; miirunnuu; einugulanu gurin:chigaani; gurraalanu gurin:chigaani; aaloochin:chaguud:adu; alaa aaloochistei; man:du; en:tamaatramuu; panicheyyadu; annaad:u; braahmad:u." )
( S0035_0011 "raaju navvi; idi; eiman:ta kat:hinamaina panikaadei; man:du taageit:appud:u; einugulanu gurin:chii; gurraalanu gurin:chii; en:dukukaaloochin:chavalasi vastun:di; annaad:u." )
( S0035_0012 "marnaad:u; braahmad:u; eidoo kashhaayan: tayaarucheisi; pan:paad:u; daanini; raajugaarinoot:a poyyat:aaniki; raand~ii vachchin:di; uddharind~atoo; kashhaayaanni; raajugaarinoot:a; poyyabootun:d:agaa; aameku; eidoo radhan:chappud:u vinipin:chin:di; ven:t:anei; aameku; gurran: jnj~aapakan: vachchin:di; aame; raajugaarinoot:loo; man:dupooyaka; laabhan: leidu; naaku; gurran: jnj~aapakan: vachchin:di; annadi." )
( S0035_0013 "ren:d:oopuut:a raand~ii tana noot:loo man:du poyyabootun:d:agaa; raaju; un:d:u; naaku; einugulu jnj~aapakan: vachchaayi; annaad:u; adimodalu; raajuku; raand~ikikuud:aa; man:dupeiru chebiteinei chaalu; gurraaluu; einuguluu; tappaka jnj~aapakan: vachcheivi." )
( S0035_0014 "ilaa; oka nela gad:ichaaka; raaju; braahmand~nd~i pilichi; eimayyaa; eppud:u nii man:du taagudaamannaa; einuguluu; gurraaluu tappa; in:keimii jnj~aapakan: raavat:an:leidu; ein: cheseit:t:u; ani ad:igaad:u." )
( S0035_0015 "mahaaraajaa; diiniki; okat:ei upaayan:; mii einugulanuu; gurraalanuukuud:aa; evarannaa; man:chi braahmad:iki; daanan: ichcheiyan:d:i; annaad:u braahmad:u." )
( S0035_0016 "mal:l:aa evaroo en:duku; vaat:ini; nuvvei puchchukoo; annaad:u, raaju." )
( S0035_0018 "in:kaa; daanan: puurtikaakun:d:aanei; raajugaari vyaadhi; nayamayyin:di; ani; an:daruu anukunnaaru." )
( S0035_0019 "braahmad:u; raajugaari daggira; einuguluu; gurraaluu daanan: puchchukuni; ayyaa; chikitsa; puurtiayyin:di; ika; naaku selavippin:chan:d:i; annaad:u; tana vyaadhi nayamayin:dani; raajugaarikikuud:aa toochin:di; aayana; braahmad:iki; aneika bahumaanaalichchi; pan:peishaad:u." )
( S0035_0020 "braahmad:u; aa d:abbutoo; deival:an: marammattu cheisi; deivud:iki; nityamuu puujacheistuu; sukhan:gaa jiivin:chaad:u." )
( S0036_0001 "bhuvana sun:dari." )
( S0036_0002 "t:rooy nagaraan:loo; eit:aa jarigei; smaarakootsavaalu chuud:at:aaniki; moohanud:u vel:laad:u; akkad:a; vardhanud:iki; moohanud:u; tana kumaarud:einani; telisipooyin:di; bhuvanasun:dari koosan:; kaaminiideivatanu; nityamuu aaraadhin:chei; moohanud:u; spaart:aaku vel:l:i; bhuvanasun:dari bharta; prataapud:u; in:t:aleini samayan:loo; aamenu; tana ood:aloo; t:rooy ki techchi; pel:l:i cheisukunnaad:u; bhuvanasun:darini ichcheyyamani; griikulu pan:pina; raayabaaran: viphalamayyin:di." )
( S0036_0003 "bhuvanasun:darini; man:chigaa; tirigi techchukunei prayatnan:; viphalan: kaagaanei; prataapud:u; griiku raakumaarula kan:darikii; kaburucheishaad:u; bhuvanasun:dari; varin:chi vachchinappud:u; miiran:taa; tiisukunna pramaand~an: prakaaran:; ippud:u, miiran:daruu; naaku saayapad:an:d:i; ii vidhan:gaa; kaburu pan:pat:ameikaaka; prataapud:u; griisu deishaman:taa paryat:in:chi; okkokka raajyanikii vel:li; prati raajunuu kalusukuni; vaarivaari balaalatoo sahaa; kadili; tanapaqs~aana; yuddhaaniki raavalisin:digaa; kooraad:u." )
( S0036_0004 "ithaakaa raajaina; ruupadharud:ivaddaku; prataapud:uu; atani anna ayina; raaraajuu kalisivel:laaru; kaani; ruupadharud:u; ii yuddan:loo; cheirakuud:adani; adivarakei nishchayin:chukunnaad:u; an:duku; kaarand~ameiman:t:ei; atanu; t:rooy nagaraaniki vel:lei paqs~an:loo; tirugumaargan:loo; ataniki; amaanushhamaina; kashht:aalannii kalugutaayanii; iravai eil:ladaakaa; atanu; in:t:iki tirigi raad:anii; ashariiravaand~i; atad:iki cheppin:di." )
( S0036_0005 "an:ducheita; ruupadharud:u; yuddhan:loo cheirakun:d:aa; tappin:chukoovat:aaniki; oka don:ga ettuveishaad:u; raitulu dharin:chei; kul:aayi okat:i; nettiki pet:t:ukuni; kaad:iki oka eddunuu; oka gaad:idanuu kat:t:i; chel:laloo uppuchallutuu; polan: dunnasaagaad:u; pakkanei; atani bhaarya; padmamukhi; tana chan:t:i kod:ukunu; dhiiramatini; ettukoni; nilabad:i unnadi." )
( S0036_0006 "ruupadharud:u; verrivaad:ugaa nat:in:chad:amei gaaka; tanakoosan: vachchina prataapund~nd~ii; raaraajunuu; gurtin:chanat:t:ukuud:aa; nat:in:chaad:u; kaani; vaal:lu en:tamaatramuu; moosapooleidu; padmamukhi cheitiloo unna chan:t:i pillavaand~nd~i laakkuni; ruupadharud:u; dunnei cheiluku; ad:d:an:gaa pad:ukoobet:t:aaru; ruupadharud:u; chappuna taal:lu laagi; naagalini aapaad:u; daanitoo; ataniki pichchi eimii leidani; rujuvayipooyin:di; atanu; chivaraku; yuddan:loo cheiraka; tappaleidu." )
( S0036_0007 "t:rooy pai yuddan:loo; cheirina vaariloo; utsaahan: leikun:d:aa; cheirinavaaru; leikapooleidu; oka raakumaarud:u; yaabhai ood:alanu pan:putaamani; vaagdaanan: cheisi; okka ood:a maatramei pan:paad:u; migilina nalabhai tommidi ood:alu; aa ood:aloonei unnaayi; avi; mat:t:itoo cheisina; bomma ood:alu." )
( S0036_0008 "vajrakaayud:anei yuvakud:i sahaayan: leikun:d:aa; t:rooy nagaran:; pat:t:ubad:adani; griikulu; joosyan:dvaaraa; telusukunnaaru; itanu; tat:inii anei ameyokka; eid:ava kumaarud:u, tana kumaarud:u; prapan:chan:loo kellaa; goppa yoodhud:u kaavaalanei; uddeishan:too; tat:ini; atani mad:amanu pat:t:ukuni; st:iks nadiloo mun:chin:di; ii kaarand~an:gaa; atani shariiran:; vajrakaayamayin:di; talli pat:t:ukunna mad:amamaatran:; maamuulugaanei un:d:ipooyin:di; vajrakaayud:u; pasipilla vaad:ugaa unnappud:ei; veit:aad:at:an:loo; parigettat:an:loo; dhairyasaahasaalaloo; san:giitan: paad:at:an:loo; saat:ileinivaad:anipin:chukunnaad:u; atanu; aarava eit:anei; ad:avipan:dini kot:t:aad:u; leil:l:anuu; duppulanuu; veit:aad:eit:appud:atanu; tana parugutoo; vaat:ini an:dukuneivaad:u." )
( S0036_0009 "vajrakaayund~nd~i; yuddan:looki aahvaanin:chat:aaniki; ruupadharud:uu; bhuudhavud:uu; navadyootud:uu; vel:l:aaru; ayitei; tana kumaarud:u; t:rooy paiki yuddaaniki vel:itei; atanu; praand~aalatoo tirigi raad:ani; vajrakaayud:i talli; tat:iniki telusunu; an:ducheita; aame vajrakaayud:iki; strii veishhan:veisi; okaanoka raajuyokka; an:tah:puran:loo; rahasyan:gaa un:chin:di." )
( S0036_0010 "vajrakaayud:i koosan: vachchinavaaru; raajabhavanan:looni; purushhulan:darinii; vetikaaru; vaariloo; vajrakaayud:u; vaariki kanipin:chaleidu; atanu; strii ruupan:loo; akkad:ei daagivun:t:aad:ani; ruupadharud:iki san:deihan: kaligin:di; atanni; bayat:apet:t:ad:aaniki; ruupadharud:oka yukticheishaad:u; atanu; an:tah:pura striilaku; aneika bahumaanaalu techchaad:u; vaat:iloo; striila dustuluu; alan:kaaraaluu; aabharand~aaluu; unnaayi; ii bahumaanaalannit:ini; oka choot:a veiyin:chi; evariki kaavalasinadi; vaaru tiisukoovachchunani; ruupadharud:u; an:tah:pura striilaku; kaburupan:paad:u; striilu vachchi; tamaku kaavalisina vastuvulu; vetukutunna samayan:loo; raajabhavanan: velapala, ruupadharud:u; aajnj~aanusaaran:; bheiriilu moogaayi; aa chappud:u vin:t:uunei; strii veishhan:loo unna; vajrakaayud:u; tana strii dustulu laagipaareisi; ballemuu; d:aaluu cheibat:t:aad:u; ven:t:anei; atanni; ruupadharud:u poolchi, pat:t:ukunnaad:u; vajrakaayud:u; yuddhan:loo cheirat:aaniki sammatin:chaad:u." )
( S0036_0011 "griikula naavalu; aulis vadda; aayattamai unnaayi; aa samayan:loo; kriit: nun:chi; duutalu vachchi; oka vaarta an:dajeishaaru; raaraajutoobaat:u; tanakukuud:aa; seinaanaayakatvan: ichchina paqs~aana; taanu nuuru ood:alatoo vachchi; yuddhan:loo cheiragalanani; kriit: raajayina; prabhavud:u kaburu cheishaad:u; prabhuvud:u; bhuvanasun:dari svayan:varaaniki vel:l:ina; raakumaarulaloo; okad:u; aayana; goppa an:dagaad:ani; pratiiti; aayana suuchana; aamoodin:chabad:in:di; aayana; tana nuuru ood:alatoo; kadali vachchaad:u." )
( S0036_0012 "yuddaaniki bayaludeirei samayaaniki; griikupaqs~aana gala; mahaa yoodhulaloo; evaru eimeimit:an:t:ei." )
( S0036_0013 "sainika balaalannit:ikii; sarvaseinaani, raaraaju; aayana kin:da; upaseinaapatulu; ruupadharud:uu; praboodhud:u; deivamayud:unu; ood:alannit:ipainaa; sarvaseinaanaayakatyan:; vajrakaayud:idi; aayana kin:da; upa naayakulu; bhudhavud:uu; raktavarnd~ud:uunu; piilas raajayina; navadyootud:u; yoodhulan:darikii; vrxddhud:u; saat:ileini yuddha naipund~yamu; viveikamu; galavaad:u; muud:u taraala prajalanu; paripaalin:china; ii pitaamahud:u; musalitanan:lookuud:aa; yuddharan:gan:loo; prachan:d:ud:u; raaraaju; aayana salahaaleika; ei panii cheiseivaad:u kaad:u; yuddha san:ban:dhamaina; ei samasya vachchinappat:ikii; navadyootud:i salahaakuu; ruupadharud:i salahaakuu; vyatyaasan: un:d:eidikaadu; iddaruu; okei paddatiloo; aaloochana cheiseivaaru." )
( S0036_0014 "atiradhulugaa parigand~in:chadagina, viirulaloo; okad:u; bhudhavud:u; dhairyan:loonuu; balan:loonuu; an:dan:loonuu; vajrakaayud:i taruvaata; cheppukoodaginavaad:u; bhudhavud:ei; atad:iki; deivatalannaa kuud:aa; laqs~yan:leidu; atanu; yuddhaaniki bayaludeirei samayan:loo; peddalu; naayanaa; yuddharan:gaana; paraakraman: pradarshin:chi; deivatala sahaayan:too; vijayalaqs~mini varin:chu; ani aashiirvadin:chaaru; appud:atanu; nirasanagaa; deivatala sahaayan:too; pirikipan:dalu sayitan:; vijayalaqs~mini varistaaru; neinu; deivatala sahaayan: leikun:d:aanei; vijayalaqs~mini varistaanu; ani palikaad:u." )
( S0036_0015 "upabhudhavud:u; bhuudhavud:iki; ban:duvu kaad:u; ballen: visarat:an:loo; upabhuudhavud:iki; saat:igalavaaru; griiku seinaloo; evaruu leiru; parugulookuud:aa; atanini min:chagalavaad:u; vajrakaayud:okkad:ei." )
( S0036_0017 "d:iloos raajayina; mushhkarud:u; griiku seinalaku; kaavaalisina dhaanyaaluu; itara san:baaraaluu, samakuurchi pet:t:aad:u; naukalu bayaludeirei mun:du; raaraaju; deivatalanu; priiti cheyyat:aaniki; avasaravaina puujaluu; baluluu, jaripin:chaad:u; kan:shukud:u anei daivajnj~ud:u; naukalaku; daari cheppeivaad:ugaa; niyamin:chabad:d:aad:u; nijaaniki; kaan:shukud:u; samudramaargaa leriginavaad:u kaad:u; atanu; daivajnj~ud:u maatramei; an:ducheita; griiku naukalu; sari ayina maargadarshi leikun:d:aanei; bayaludeiraayi; aa kaarand~an:gaa; avi; t:rooy tiiraaniki; poovat:aaniki, maarugaa; daqs~ind~an:gaa unna; miisiyaa tiiraaniki cheiraayi." )
( S0036_0018 "griiku sainikulu; t:rooy tiiramei cheiraamanukuni; naukalaloonun:chi; digi; deishan:miida pad:i; kollagot:t:asaagaaru; ii san:gati telisi; miisiyaaraaju; tana balaalanu; griikulapaiki pan:paad:u; taravaata; jarigina yuddhan:loo; griiku sainikulu; chaavudebba tinnaaru; samayaaniki; vajrakaayud:u vachchi; miisiyaa sainyaalanu; tarimiveyyakapootei; griikulu; puurtigaa, nirmuulamai un:duru." )
( S0036_0019 "taamu cheirinadi; t:rooy tiiran: kaadani; iiloopugaa; griikulu telusukunnaaru; vaaru; tirigi; tama; naukalaloo bayaludeiraaru; kaani; samudran:miida; prachan:d:amaina tuphaanu; chelareigi; naukalu; talaa okadaari ayipooyaayi; aa taruvaata; avi, tirigi samaaveishan: kaaleidu; okkokka griiku raakumaarud:u; tana naukalanu; tanadeishaaniki nad:upukupooyaad:u; t:rooy pai saagin:china; modat:i daad:i; ii vidhan:gaa viphalamai; mugisin:di." )
( S0036_0020 "kaani san:vatsaran: tiragakun:d:aanei; griikubalaalu; t:rooy pai yuddhaaniki; mal:l:ii samaayatta parachabad:d:aayi; chaalaa roojulapaat:u; gaali anukuulan:gaa tiragaleidu, chivaraku; devatalaku balulivvagaa; gaali anukuulan:gaa viichin:di; naukalu bayaludeiraayi; avi; diirghaprayaand~an: cheisi; lessoob diivi vadda; modat:isaarigaa tiiraanni an:t:aayi; ii diivini eilei raaju; griiku viirulaku; aatidhyan: ichchaad:u; ayitei; iiyana; tana atidhulanu; tanatoo mallayuddhan: cheiyamani aahvaanin:chaad:u; aayana mallavidhyaloo; ghat:ikud:u; griikula taraphuna ruupadharud:u; aayanatoo mallayuddhan: cheyyat:aaniki; an:giikarin:chi; an:duloo; raajunu chittugaa ood:in:chaad:u; griikula aanan:daaniki, meiraleidu; vaari naukalu; lesboos nun:chi; bayaludeiri; konnaal:l:aku; t:ened:oos diivi vadda, mal:l:ii tiiran: an:t:aayi." )
( S0036_0021 "t:enod:oos diiviki, t:rooy nagaran:; iravai mail:l:a loopu un:t:un:di; t:rooy koot:a good:alapai ekkitei; ii diivi; duuraana; samudran:loo kanipistuu un:t:un:di; migilina vaaran:darinii; ii diiviloonei un:chi; ruupadharud:uu; bhuvanasun:dari bharta ayina; prataapud:uu; prabhoodhud:uu; t:rooy nagaraaniki raayabaaran: vel:l:aaru; man:chigaa; bhuvanasun:darini tamaku vappagin:chamani; ad:agat:amei; vaari uddeishan:; ayitei; t:rooy paurulu; bhuvanasun:darini vappagin:chakuud:adani einaad:oo nishchayin:chaaru; griikulu; raayabaaran: viphalan: kaavat:ameigaaka; raayabaarulanu; chan:pat:aanikikud:aa; yatnan: jarigin:di; kaani; raayabaarulaku; aatidhyan: yichchina; grxhasthu ad:d:upad:i; raayabaarulanu, chan:pat:an:kan:t:e; niichamaina pani un:d:adanii; at:uvan:t:i paniki; taanennad:uu, sammatin:chananii gat:t:igaa cheppaad:u." )
( S0036_0022 "aakharu raayabaaran: viphalan: kaagaanei; griiku naukalu; t:ened:oos diivinin:chi; kadali; t:rooy tiiraaniki vachchaayi; naukalu vid:ichina choot:iki; t:rooy koot:agood:alu kanipistaayi; griikunaukala raaka kanipet:t:i; t:rooy paurulan:daruu; nagaran: veluvad:i; samudratiiraanikivachchi; naukalamiida; raal:lavarshhan: kuripin:chi; vaat:ini tippikot:t:aalani yatnin:chaaru; kaani; naukalu tiiraanni an:t:aayi." )
