( tel_0284 " udaaharanxaku molaka ani txaipu ceistei aa wyaasaqloo kiqdi paatxhaq kanapadxutuqdi ")
( tel_0285 " shriikaakulxaq krqsxnxaa jillaa ghaqtxasaala maqdxalaaniki ceqdina graamamu ")
( tel_0286 " ayitei leikhini uqdani maatraq telusu ")
( tel_0287 " ii reqdxu sinimaalaloo kuudxaa cittuuru naagayya kathaanaayakudxu ")
( tel_0288 " annamayya padaalanu paadxi aame eqtoo kiirti poqdiqdi ")
( tel_0289 " waccei waaraq bomma eirpaatxlu iqkaa puurti kaaleidu ")
( tel_0290 " pasupu buudxida muduru kaaphii nalupu ")
( tel_0291 " ii waaraq wyaasaq tayaaru ceisinaqduku krqtajnjatalu ")
( tel_0292 " idi kaaka maroo aidu wibhaagaalu unnaayi ")
( tel_0293 " puurti wiwaraala jaabitaa koraku cuudxaqdxi ")
( tel_0294 " taruwaata ii pradeishaanni oo masid gaa maarcaaru ")
( tel_0295 " maurya cakrawarti ashookuni maranxaanaqtaraq aaqdhrulu welugulooki waccaaru ")
( tel_0296 " yaanaaq pai idi maroka wyaasaq ")
( tel_0297 " uuri janaabhaa enimidi weila waraku uqtxuqdi ")
( tel_0298 " taruwaata kaashii wishwawidyaalayaq nuqdxi saqskrqtaqloo eme patxtxaa poqdaaru ")
( tel_0299 " appudxu maqtri ilaa annaadxu raajaa miiru ganuka nannu cerasaalaloo baqdhiqci uqdxakapootei neinuu adxawiki wacceiwaadxini ")
( tel_0300 " wyaasaqloo raasiqdi pustakaq kaadu pustakaq guriqci maatramei ")
( tel_0301 " idi telugu bhaasxaloo waadxei oka saameta ")
( tel_0302 " txi ceisei haani caalaa takkuwa ")
( tel_0303 " telaqgaanxa udyamaq patxla adhineita ke. si. aar cittashuddhinei prashnistuu ii enimidimaqdii prashnaastraalu saqdhiqcaaru ")
( tel_0304 " eqduku wikii telugu loo ceiriqdi wikii telugu loo tirumala peiji cuusaanu ")
( tel_0305 " iwi manaq ei widhaqgaa oka paddhati prakaaraq ceiristei baaguqtxuqdani naa aaloocana ")
( tel_0306 " reqdxu ki saqbaqdhiqcina saqskrqtaq maatxalu yugalxa yugma ubhaya dwi dwaqdwa dwaita modalainawi ")
( tel_0307 " madhyapradeish looni oka graamaqloo praathamika paatxhashaala ")
( tel_0308 " mana raasxtxraqlooni wijayawaadxa oka maqci udaaharanxa ")
( tel_0309 " kaawali shriikaakulxaq jillaa saqtakawitxi maqdxalaaniki ceqdina graamamu ")
( tel_0310 " suuphii tatwamu islaaq matamu loo oka aadhyaatmika aacaaraq ii suuphii tatwaq ")
( tel_0311 " bhaarati anei saaqskrqtika saahitii patrikanu praaraqbhiqcaadxu ")
( tel_0312 " aitei ii reqdxu wyaadhi laksxanxaalu daadaapu okei widhaqgaa uqtxaayi ")
( tel_0313 " paqcaayat raaj maqtritwa shaakha websaitxuloo shriikaakulxaq jillaa taaluukaala wiwaraalu ")
( tel_0314 " aqteikaadu ennikala saqghaq kuudxaa paartxii peirunu en. txii raamaaraawu tarapu waariki kaakuqdxaa caqdrabaabu tarapu waarikei katxtxabetxtxiqdi ")
( tel_0315 " ii sinimaaku maatxalu raasiqdi maroo jnjaanapiitxha grahiita naaraayanxaredxdxi ")
( tel_0316 " ii sinimaaku pradhaana kathaanaayakudxu ciraqjiiwi ")
( tel_0317 " naaku ii wisxayaq asalu eimii teliyadu ")
( tel_0318 " bahushaa puraatana saraswatii nadiki oo shaakha ayi uqdxawaccu ")
( tel_0319 " alaagei miiru aploodxu ceisina migataa bommalaku kuudxaa laisensu wiwaraalu ceircaqdxi ")
( tel_0320 " graamaaniki raajamaqdxri nuqdxi bassu saukaryaq kaladu ")
( tel_0321 " uuri madhya oka pedda ceruwu kaladu ")
( tel_0322 " wi raqgaaraawu natxiqcina telugu sinimaala jaabitaa wikiipiidxiyaaloo ")
( tel_0323 " teluguloo prasiddhi poqdina anuwaadaq idei ")
( tel_0324 " redxdxi telugu sinimaa darshakudxu mariyu nirmaata ")
( tel_0325 " mahammadu prawakta gaari samaadhi ii masjid ku aanukuneiwunnadi ")
( tel_0326 " mahabuub nagar jillaaloo warsxapaataq takkuwa ")
( tel_0327 " cittuuru tirupati maargaq idi oka cinna palle ")
( tel_0328 " keiqdra raasxtxraala madya adhikaara wibhajana ")
( tel_0329 " waaru nirmiqcina kootxa ii graamamulo oka aakarsxanxa ")
( tel_0330 " nidxadawoolu nuqdxi tanxuku nuqdi taracu bassu sadupaayaq kaladu ")
( tel_0331 " wikiipiidxiyaa sabhyudxulu shaastri mariyu wikiipiidxiyaa yokka ajnjaata sabhyulu yokka krqtipai aadhaaritaq ")
( tel_0332 " txestx kriketxloo atyadhika wyaktigata skooru saadhiqcina bhaaratiiyudxu ")
( tel_0333 " ippudxei malxlxii paata carcalu cadiwaanu ")
( tel_0334 " amerikaaloo ilaaqtxi niitxini aqdiqcei aidu nagaraalaloo nyuuyaark nagaraq okatxi ")
( tel_0335 " itanu aaphghanistaan paakistaan mariyu uttara bhaarata praaqtaalanu paaliqcaadxu ")
( tel_0336 " sarassu mariyu ceruwu teidxaa eimitxi ")
( tel_0337 " iqgliisx wikipiidxiyaa loo anubhawaq unnadi ")
( tel_0338 " kaani aayana paashcaatya saahityaq patxla gaurawaq kaligi uqdxeiwaadxu ")
( tel_0339 " shrii satyanaaraayanxa swaami deiwaalayaq ii uuriki pradhaana aakarsxanxa ")
( tel_0340 " bommaku koqceq podxawu wyaakhya wraashaanu ")
( tel_0341 " wikiipiidxiyaaloo unna wyaasaalanu ewarayinaa maarcawaccu ")
( tel_0342 " pai wisxayaq naaku arthaq kaaleidu ")
( tel_0343 " graamamuloo oka praadhamika paatxhashaala unnadi ")
( tel_0344 " prastutamu saraswati anei peirumiida oo cinna nadi kaladu ")
( tel_0345 " aaqdhra pradeish raasxtxra roodxdxu rawaanxaa saqstha epiesaartxiisii tama bassu caarjiilanu peqciqdi ")
( tel_0346 " wi raqgaaraawu natxiqcina telugu sinimaala jaabitaa ")
( tel_0347 " konni keiwalaq wyaktigata abhipraayaalu maatramei ")
( tel_0348 " idi deisha saraasari kaqtxei koqcaq takkuwa ")
( tel_0349 " idei aame yokka eikaika seqcarii ")
( tel_0350 " rasxyaa ku ceqdina prakhyaata racayita ")
( tel_0351 " ika ayoomaya niwrqtti peijiiki prakaasharaawu ")
( tel_0352 " kaawali peirutoo caalaa wyaasaalu unnaayi ")
( tel_0353 " waijaasatya mariyu kaasubaabu mariyu wikiipiidxiyaa yokka ajnjaata sabhyulu yokka krqtipai aadhaaritaq ")
( tel_0354 " itarulu daanni parishiiliqci tagu caryalu tiisukuqtxaaru ")
( tel_0355 " shriiniwaas nagar raqgaaredxdxi jillaa kutbullaapuur maqdxalaaniki ceqdina graamamu ")
( tel_0356 " raaghaweiqdraraawu darshakatwaq wahiqcina citraalaku saqgiita darshakatwaq wahiqcaadxu ")
( tel_0357 " pai wisxayaq naaku ippudxu arthaq ayyiqdi ")
( tel_0358 " ii jillaaloo aneika kaaphii tootxalu unnaayi ")
( tel_0359 " atxuwaqtxi praaqtaalaloo mukhya maqtri padawi kuudxaa wuqtxuqdi ")
( tel_0360 " kaanii wijayawaadxa anei peirei ekkuwagaa waadxukaloo uqdi kanuka adei waadxaali ")
( tel_0361 " alaaqtxi eirpaatxu uqdani naaku teliyadu ")
( tel_0362 " prabhutwa praadhamika mariyu unnata paatxhashaala kaladu ")
( tel_0363 " diiniloo paata baaktxiiriyaa kuudxaa oo bhaagaqgaa unnadi ")
( tel_0364 " jiiwa shaastramu praajektxu peijii okasaari jaagrattagaa cuudxaqdxi ")
( tel_0365 " idi daksxinxa amerikaa deishaaniki ceqdinadi ")
( tel_0366 " modatxi bhaarya canipooyina tarwaata natxi shaarada nu pelxli ceisukunnaadxu ")
( tel_0367 " okei wyaasaaniki aneika peirlu petxtxadxaq kudaradu kaabatxtxi daarimaarpu peijiilu anei saukaryaq wikiipiidxiyaaloo unnadi ")
( tel_0368 " ii uuriloo kobbari abhiwrqddi saqstha kaladu ")
( tel_0369 " ii citraqloo prakhyaata natxulu en. txi. aar krqsxnxudxigaa adhbutamaina paatranu poosxiqcagaa ei. en. aar arjunidxigaa tana pratibhanu cuupaaru ")
( tel_0370 " diiniki kaaranxaq eimitxoo miiku telusaa ")
( tel_0371 " prastutaaniki peirlanu sari ceistunnaanu aqtei ")
( tel_0372 " kaanii ii praaqtaalaloo islaamiiya saqgiita prabhaawaq caalaa takkuwa ")
( tel_0373 " ii deiwaalayaqloo deiwuni wigrahaq leikapoowadxaq pratyeikata ")
( tel_0374 " motxtxa modatxagaa saqkhyala waadxakaq kriistuu puurwaq loo jarigiuqtxuqdani uuha ")
( tel_0375 " maayaabajaar citraqtoo modalupetxtxi caalaa citraalaloo kewi redxdxi ceitikriqda paniceishaadxu ")
( tel_0376 " kaakinaadxa ni reqdxawa madraasu ani pilustaaru ")
( tel_0377 " ippatxi waraku wikiipiidxiyaaloo neinu ceisina krqsxi caalaa takkuwa ani maatraq naaku telusu ")
( tel_0378 " paqcaayat raaj maqtritwa shaakha websaitxuloo waraqgal jillaa taaluukaala wiwaraalu ")
( tel_0379 " udaaharanxaku naa saqtakaq ilaa uqdi ")
( tel_0380 " wajrapukottuuru aaqdhra pradeish raasxtxramulooni shriikaakulxaq jillaaku ceqdina oka maqdxalamu ")
( tel_0381 " aaphrikaa einugu mariyu aasiyaa einugu ")
( tel_0382 " diini arthaq naaku arthaq kaawadxaq leidu ")
( tel_0383 " prapaqcaqloo amerikaa tarwaata ii ghanata saadhiqcina reqdxoo deishaqgaa caritra srqsxtxiqciqdi ")
( tel_0384 " wiitxi jaabitaa modatxi peiji lo bomma kriqda istei elaa uqtxuqdi ")
( tel_0385 " wikiipiidxiyaa oka swataqtra wijnjaana sarwaswamu ")
( tel_0386 " ii graamamuloo oka paatxhashaala unnadi ")
( tel_0387 " awi bhaaratiiya sinimaa praajektxu mariyu telugu baasxa praajektxu ")
( tel_0388 " iqgliisxu wikiipiidxiyaa kuudxaa aqtaku koddi roojula muqdei paricayaq ")
( tel_0389 " bhaktulaku pratyeika saukaryaalu eirpaatxu ceistaaru ")
( tel_0390 " maa uuru caalaa prashaaqtaqgaa aqdaqgaa uqtxuqdi ")
( tel_0391 " idi kaadu adi ani kuudxaa telugu baasxaloo pracuriqcabadxei prati patrikaa ikkadxa cuudxagalaq ")
( tel_0392 " akkadxi wyaasaq wikiipiidxiyaa guriqci awagaahana koraku maatramei ")
( tel_0393 " kaani manaku wraasei alawaatxu takkuwa ")
( tel_0394 " raqgaaraawu gaariki iddaru kumaarulu okka kumaarte ")
( tel_0395 " iiyana pramukha kannadxa darshakudxu jii. wii. ayyar aadi shaqkaraacaaryatoo sinii raqgamuloo praweishiqcaadxu ")
( tel_0396 " prati yeidxaadi ikkadxa puujalu jarugutaayi ")
( tel_0397 " kaasubaabu gaaruu miiru itxiiwala teccina konni muusalu peijiilu tewikiiloo ippatxikei unnaayi ")
( tel_0398 " naqdamuuri taaraka raamaaraawu malxlxii adhikaaraqlooki waccaadxu ")
( tel_0399 " aaqgla wikiipiidxiyaaloo kaapiihakkula guriqci ikkadxa iccaaru bhaaratadeisha kaapiihakkula catxtxaq guriqci ikkadxa iccaaru ")
( tel_0400 " jnjaanaq aneidi oka wisxayaaniki iqkoka wisxayaq mudxi padxi uqtxuqdi ")
( tel_0401 " bommalanu aploodxu ceyyadxaaniki aploodxu peijii ni waadxaqdxi ")
( tel_0402 " idi bhaaratadeishaqlooni oka mukhyamaina paryaatxaka keiqdraq ")
( tel_0403 " wishwanaatha satyanaaraayanxa racanalu ikkadxa iwwabadxdxaayi ")
( tel_0404 " ii deiwaalayaaniki railu saukaryaq leidu ")
( tel_0405 " ayoomaya niwrqtti peijii calaq cuudxaqdxi ")
( tel_0406 " neinu adei ceircaanu tappu naaku pratyeikaqgaa eimii teliidu ")
( tel_0407 " ennoo bhaarii parishramalu ikkadxa nelakoni unnaayi ")
( tel_0408 " iwi maatramei kaaka boordxu paatxhashaalalu naalugu kalawu ")
( tel_0409 " idi teluguloo modatxi saaqghika citraq ")
( tel_0410 " phalaanaa patxtxanxamu nuqci iqta duuraqloo uqdi ")
( tel_0411 " ii uuriloo oka shiwaalayaq oka raamaalayaq unnaayi ")
( tel_0412 " kaani prastutaaniki idi daadaapugaa es ")
( tel_0413 " puurti sthaayi iqgliisxu paatxa unna toli telugu citraq idei ")
( tel_0414 " bhaaratadeishaqloo modatxi masjid masiidu keiralxaloo nirmiqpabadxinadi ")
( tel_0415 " kawi koqdxa agrahaaraq wishaakhapatxnaq jillaa kootxapaadxu maqdxalaaniki ceqdina graamamu ")
( tel_0416 " pashcima goodaawari jillaa bhaarata deishamu yokka aaqdhra pradeish raasxtxramulooni oka jillaa ")
( tel_0417 " miiru caalaa salahaalu suucanalu iccaaru ")
( tel_0418 " naaku wargaala guriqci sarigaa teliyadu ")
( tel_0419 " paqcaayat raaj maqtritwa shaakha websaitxuloo tuurpu goodaawari jillaa taaluukaala wiwaraalu ")
( tel_0420 " diinni kuudxaa dayaceisi wiki loo petxtxaqdxi ")
( tel_0421 " wishwanaath gaaru telugu wikiipiidxiyaaku swaagataq wikiipiidxiyaaloo sabhyulainaqduku abhinaqdanalu ")
( tel_0422 " koqceq cuusei bommalu aploodx ceistunnaanu ")
( tel_0423 " aaqdhra pradeish raasxtxraaniki ceqdina nagaramu mariyu adei peirugala jillaa yokka mukhya patxtxanxamu ")
( tel_0424 " aa wyaasaala wastuwu eidainaa uqdxawaccu ")
( tel_0425 " okasaari maqgalxuuru kannadxa peiru gamaniqcaqdxi ")
( tel_0426 " baabu darshakatwaqloo aa citra nirmaanxaq jarigiqdi ")
( tel_0427 " waatxi liqkula koosaq kastuuri ayoomaya niwrqtti cuudxaqdxi ")
( tel_0428 " leidaa ewarainaa sabhyuni carcaapeijiiloo mii samasyanu raayaqdxi ")
( tel_0429 " ii aalayaqloo dasaraa utsawaalu ghanaqgaa nirwahistaaru ")
( tel_0430 " wyaasaq peiru pitxhaapuraq naageishwararaawu ani maarcaali ")
( tel_0431 " mana uuri paaqdxawulu oka maqci telugu sinimaa ")
( tel_0432 " miiru aploodx ceisina phootxoo baaguqdi ")
( tel_0433 " wijnjaana shaastra wisxayaalaku saraina wargiikaranxa iqkaa jaragaleidu ")
( tel_0434 " koodxaqgal koosgi naaraayanxapeitxa nuqci bassu saukaryaq uqdi ")
( tel_0435 " raitu udyamaqloo pramukhaqgaa paalgonna weqkatxa raayudxu wraasina paatxalu kuudxaa citraqloo paadxatxaq jarigiqdi ")
( tel_0436 " ii sinimaala jaabitaa petxtxiqdi neinei ")
( tel_0437 " ii wisxayaalapai nirwaahakulaku pratyeikamaina paatra leidu ")
( tel_0438 " graamaala wyaasaala guriqci miiru naa carcaapeijiiloo raasina daaniki ")
( tel_0439 " kaasubaabu gaaru gudxipaatxi weqkatxa calaq mariyu calaq reqdxuu okei wyakti guriqci weirweiru peirlatoo wyaasaalunnaayi ")
( tel_0440 " wishaakha patxtxanxaaniki saqbaqdhiqcina reqdxu shaasana sabha sthaanaalu unnaayi ")
( tel_0441 " daulataabaad peirutoo okatxi kaqtxei ekkuwa peijiilunnaqduwalana ii peijii awasaraq eirpadxiqdi ")
( tel_0442 " miiru kottagaa srqsxtxiqcina txaqgutxuuri prakaashaq peijii looni wisxayaanni anuwadiqci pai peijiiloo petxtxaqdxi ")
( tel_0443 " adi kaapiihakkula ullaqghana kuudxaa kaawaccunu ")
( tel_0444 " raqgaaredxdxi jillaa puudxuur maqdxalaaniki ceqdina graamamu ")
( tel_0445 " baapatxla iqjaniiriqg kalxaashaalaloo bhaagaq kaadu ")
( tel_0446 " phailu peiruloo kaniisaq muudxu aksxaraalu uqdxaali ")
( tel_0447 " ika reqdxoo rakaq wijnjaana sarwaswaq ku saqbaqdhiqcina peijiilu ")
( tel_0448 " pitxhaapuraq tuurpu goodaawari jillaaku ceqdina patxtxanxamu ")
( tel_0449 " udaaharanxaku maa uuri peijii cuudxaqdxi ")
( tel_0450 " pramukha telugu sinii darshakudxu satyanaaraayanxa ")
( tel_0451 " maqdxala pradhaana graamaq kuudxaa oka graamamu kadaa ")
( tel_0452 " idi keiwalaq toli samaacaaraq maatramei ")
( tel_0453 " kiisara aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0454 " bhaarata deishaq loo oka praaqtaq ")
( tel_0455 " iime pashcima beqgaal nuqdxi telugu parishramaku waccinadi ")
( tel_0456 " ikkadxa ippatxikei shriikaakulxaq paina oka wyaasaq uqdi ")
( tel_0457 " deiwaa gaari carca peijiiloo unnadi ")
( tel_0458 " wikiipiidxiyaa sabhyudxulu rawicaqdra kaasubaabu mariyu waijaasatya yokka krqtipai aadhaaritaq ")
( tel_0459 " raqgaaredxdxi jillaa marpalli maqdxalaaniki ceqdina graamamu ")
( tel_0460 " ii graamaqloo jillaa parisxat unnata paatxhashaala kaladu ")
( tel_0461 " sarei mari proograamu mariyu daaniki saqbaqdiqcina udaaharanxa phailu ii kriqda uqdi cuudxaqdxi ")
( tel_0462 " neinu kuudxaa oka haam wyaasaanni wraasaanu ")
( tel_0463 " wyaakhya diddubaatxu ceisei waariki maatramei kanipistuqdi ")
( tel_0464 " wyaasaq peiruloo wishwanaatha ani uqdxaali ")
( tel_0465 " eidoo oka peijii yokka maarcu liqkunu nokkaqdxi ")
( tel_0466 " appudxu aa aaqgla wikii wyaasaqloo edxama prakka telugu wikii liqku wastuqdi ")
( tel_0467 " dasaraa utsawaalu ikkadxa ghanaqgaa jaruputaaru ")
( tel_0468 " telugu wikiipiidxiyaa oka wijnjaana sarwaswamu ")
( tel_0469 " adei maqci aaloocana taruwaata loodx ceiyaqdxi ")
( tel_0470 " bauddha matamu peirutoo wyaasaq uqdi ")
( tel_0471 " wikiipiidxiyaaloo mii uuri guriqci wraayaqdxi ")
( tel_0472 " namaskaaraq naa puurti peiru laksxmii saraswatii kumaar ")
( tel_0473 " neinu daanni kaapii ceisi ikkadxa petxtxaanu kuudxaa ")
( tel_0474 " daani wiluwa aa muusa peirei ")
( tel_0475 " kaasubaabu gaaruu namastei telugu wikipiidxiyaa caalaa baaguqdi ")
( tel_0476 " shriikaakulxaq anei wuuru akkadxa aaqdhra mahaa wisxnxuwu aalayaq unnaayi ")
( tel_0477 " ii graamamuloo jillaa parisxattu unnata paatxhashaala mariyu maqdxala parisxattu praathamika paatxhashaala unnaayi ")
( tel_0478 " wyaasa paricayaq pratii wyaasaaniki eqtoo mukhyamaina bhaagaq ")
( tel_0479 " itxiiwali konni citraalaloo paatxala racayitagaa kuudxaa pani ceisaaru ")
( tel_0480 " suuphii tatwamu islaaq matamu loo oka aadhyaatmika aacaaraq ii suuphii tatwaq ")
( tel_0481 " raqgaaredxdxi jillaa kaqdukuur maqdxalaaniki ceqdina graamamu ")
( tel_0482 " idei peirutoo unna itara praaqtaala koraku waqgara ayoomaya niwrqtti cuudxaqdxi ")
( tel_0483 " wyaasaq loopala miiku eidi sababu anipistei aa padaalanu waadxaqdxi ")
( tel_0484 " kanyaashulkaq naatxakaq gurajaadxa appaaraawu paqtulu raasina saaqghika naatxakaq ")
( tel_0485 " miiku kaqpyuutxar parijnjaanaq unnadani telustunnadi ")
( tel_0486 " maqgalxuuru nuqdxi taracu bassu saukaryaq uqdi ")
( tel_0487 " paalakollu uuriloo konni maarpulu ceiyaali ")
( tel_0488 " ii parishoodhanaa ksxeitraq aacaarya raqgaa wyawasaaya wishwawidhyaalayaq paridhilooki wastuqdi ")
( tel_0489 " aa wyaasaq pai krqsxi ceisina waari jaabitaa cuudxaqdxi ")
( tel_0490 " shriikaalxahasti mariyu nelluuru madhyana unna pramukha puraatana deiwaalayamu idi okkatxei ")
( tel_0491 " neinu prastutamu maskatx loo pani ceistunnaanu ")
( tel_0492 " aayana widyaabhyaasaq puurtigaa akkadxei jarigiqdi ")
( tel_0493 " aaqgla wikiiloo ii bomma uqdxadxaq saqgati alaa uqcaqdxi ")
( tel_0494 " ei. en. aar daadaasaaheb phaalkei awaardxu grahiita ")
( tel_0495 " eidainaa oka mukhyamaina wyaasaq tewikiiloo leidu ")
( tel_0496 " karnuulu aaqdhra pradeish raasxtxramulooni adei peirugala karnuulu jillaaku ceqdina oka maqdxalamu ")
( tel_0497 " ghaqtxasaala gaanaq ceisina rikaardxu baagaa janaadaranxa poqdiqdi ")
( tel_0498 " taaqdxra adilaabaadu jillaa saaraqgaapuur maqdxalaaniki ceqdina graamamu ")
( tel_0499 " idei peirutoo unna itara praaqtaala koraku walluuru ayoomaya niwrqtti cuudxaqdxi ")
( tel_0500 " mahaakawi gurajaadxa appaaraawu janma sthaanaq ")
( tel_0501 " maa uuru caala maqci uuru ")
( tel_0502 " kottuuru tuurpu goodaawari jillaa pitxhaapuraq maqdxalaaniki ceqdina graamamu ")
( tel_0503 " naadxii kanxaalu jnjaana kanxaalu leiwu ")
( tel_0504 " bommanu malxlii aploodxu ceisinaqduku dhanyawaadaalu ")
( tel_0505 " bassu saukaryaq eppudxu modalaiqdi skuulu eppudxu modalaiqdi waqtxiwi ")
( tel_0506 " ii erra liqkulanu nokki kotta peijiilanu tayaaru ceyyawaccu kuudxaa ")
( tel_0507 " adhikaqgaa bhaaratiiya kutxuqbaalu niwasiqcei praaqtaq kuudxaa idei ")
( tel_0508 " nelluuru jillaa kootxa maqdxalaq looni graamaq ")
( tel_0509 " daadaasaaheb phaalkei awaardxu poqdina toli daksxinxa bhaaratiiyudxu ")
( tel_0510 " aqtxei udaaharanxaku ii jaabitaaloo modatxi jnjaanapiitxha awaardxu grahiita peiru uqtxuqdi ")
( tel_0511 " taaqdxra saaraqgaapuur adilaabaadu jillaa saaraqgaapuur maqdxalaaniki ceqdina graamamu ")
( tel_0512 " aa kritaq nela kuudxaa abhiwrqddhi jarigiqdi ")
( tel_0513 " ikkadxa mahaa shiwaraatri utsawaalu ghanaqgaa nirwahistaaru ")
( tel_0514 " alaa oppaqdaq prakaaraq bhaarata kathaa racana saagiqdi ")
( tel_0515 " duuraq loo balxlxaari jillaaloo unnadi ")
( tel_0516 " peijiilooni eidainaa sthaanaaniki liqku iccei widhaanaq koosaq peijiiki liqku iccei widhaanaq cuudxaqdxi ")
( tel_0517 " aayaa niyoojaka wargaala paata ennikala wiwaraalu wraayaqdxi ")
( tel_0518 " reqdxawadi wyaasaanni wargiikaranxa ceiyadxaq mukhyaq ")
( tel_0519 " shaaligauraaraq aaqdhra pradeish raasxtxramulooni nalgoqdxa jillaaku ceqdina oka maqdxalamu ")
( tel_0520 " aaqdhra pradeish loo hanumaqtuni gudxi leini uuru arudu ")
( tel_0521 " aa taruwaata adi pedda hitx ")
( tel_0522 " raayalasiima ku aa peiru petxtxiqdi aayanei ")
( tel_0523 " ikkadxa maamidxi tootxalu kuudxaa unnaayi ")
( tel_0524 " wikiipiidxiyaa sabhyudxulu tirumala shriiniwaas mariyu wikiipiidxiyaa yokka ajnjaata sabhyulu yokka krqtipai aadhaaritaq ")
( tel_0525 " taaqdxra saaraqgaapuur adilaabaadu jillaalooni saaraqgaapuur maqdxalaaniki ceqdina graamamu ")
( tel_0526 " raamaayanxaqloo wiitxi paatra eqtoo uqdi ")
( tel_0527 " nagar raqgaaredxdxi jillaa hayaatnagar maqdxalaaniki ceqdina graamamu mariyu purapaalaka saqghaq ")
( tel_0528 " naa jiiwitaq aqdarikii oka paatxhaq ")
( tel_0529 " ii wisxayaala miida caalaa graqdhaalu raciqcaadxu ")
( tel_0530 " asalu pustakaq leidaa wyaasaq wraasina wyaktini gurtiqpu caalaa mukhyaq ")
( tel_0531 " mariqta samaacaaraq koraku eidi wikiipiidxiyaa kaadu cuudxaqdxi ")
( tel_0532 " appudxu weiqgi anabadxei sthalaq prastutaq pedaweigi anei cinna graamaq ")
( tel_0533 " prastutaaniki aa phail alaa uqcaqdxi ")
( tel_0534 " peirunu nokkinapudxu mii sabhyuni peijiiki welxtuqdi ")
( tel_0535 " rawaanxaa paraqgaa kuudxaa taaqdxuur ku maqci saukaryaalu kalawu ")
( tel_0536 " ii uuru addaqki maqdxalaq prakaashaq jillaaloo uqdi ")
( tel_0537 " ii graamamu sinii darshakudxu saqgiita darshakudxu ayina es. wi. krqsxnxaaredxdxi yokka swasthalamu ")
( tel_0538 " aa bommanu nokki asalu saiju bommanu cuudxawaccu kuudxaa ")
( tel_0539 " nirwaahakulaku maatramei saqbaqdhiqcina niyamaalu widhaanaalu unnaayi aqduceita adi oka adanapu baadhyata maatramei ")
( tel_0540 " kamma anu padamu kriistu kaalamu nuqdxi kaladu ")
( tel_0541 " hayaatnagar aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0542 " shriikaakulxaq jillaaloo ii sthaanaaniki caalaa praamukhyata uqdi ")
( tel_0543 " eidainaa maroo saari miiku naa krqtajnjatalu ")
( tel_0544 " itadxu raitu kutxuqbaaniki ceqdina wyakti ")
( tel_0545 " narasaapuraq maqdxalaq pashcima goodaawari jillaaku ceqdina oka graamamu ")
( tel_0546 " saqkraaqti muudxu roojulu ikkadxa wisheisxaq ")
( tel_0547 " kaani ii graamaaniki etxuwaqtxi wasatulu leiwu ")
( tel_0548 " oka jillaa parisxat unnata paatxhashaala kaladu ")
( tel_0549 " caad deishaanni adhikaarikaqgaa ripablik aaph caad ani pilustaaru ")
( tel_0550 " koddi sinimaalaloo balxlxaari raaghawa natxiqcaadxu ")
( tel_0551 " aa saqdarbhaqloo ii saametanu waadxutaaru ")
( tel_0552 " nagaraq aqtaa aa rooju paqdxuga waataawaranxaqloo uqdi ")
( tel_0553 " iiyana kumaarte deiwi konni citraalloo natxiqciqdi ")
( tel_0554 " ikkadxi nuqdxi deishaqlooni anni praaqtaalaku railu saukaryaq uqtxuqdi ")
( tel_0555 " wikiipiidxiyaaloo mii uuri bommalanu aploodxu ceisinaqduku dhanyawaadaalu ")
( tel_0556 " mahaatmaa gaaqdhii hatya anaqtaraq aneika maqdi arestx ayyaaru ")
( tel_0557 " idi natxudxigaa aayana toli sinimaa ")
( tel_0558 " naa pustakaq telugu adhikaara bhaasxa kaawaalaqtxei paqpatxaaniki mii mel adxras dorakaleidu ")
( tel_0559 " wari mariyu pratti ikkadxa paqdxiqcei pradhaana paqtxalu ")
( tel_0560 " appatxloo wijayanagaraq praaqtaqloo kanyaashulkaq aacaaraq baagaa uqdxeidi ")
( tel_0561 " bhaarata bhaasxalaloo wijnjaana sarwaswaq aaraqbhamaiqdi teluguloonei ")
( tel_0562 " aadhunika telugu saahityaq loo ii kaawyaq atyunnata sthaanaqloo nilici shriishrii ni mahaakawi ni ceisiqdi ")
( tel_0563 " paqcaayat raaj maqtritwa shaakha websaitxuloo pashcima goodaawari jillaa taaluukaala wiwaraalu ")
( tel_0564 " malxlxii parishiiliqci mii abhipraayaq wraayaqdxi ")
( tel_0565 " paina unna wiiksxanxa jaabitaa nokkaqdxi ")
( tel_0566 " jillaaloo tirupati taruwaata pedda purapaalaka saqghaq ")
( tel_0567 " mariyu uuri wiwida pradeishaalaloo muudxu boordxu paatxhashaalalu kaligi unnawi ")
( tel_0568 " kadxapa jillaaloo walluuru paina walluuru ayoomaya niwrqtti peijiiki liqku uqtxuqdi ")
( tel_0569 " taruwaata ennoo maqci citraalaku kadha maatxalu paatxalu raashaaru ")
( tel_0570 " mari naadxii maqdxalaq aqtxei eimitxi ")
( tel_0571 " aa phootxoo nu wyaasaaniki jata ceiyadxaq raaleidu ")
( tel_0572 " teluguloo piqdxi padaardhaq anei maatxa okatxi waadxukaloo uqdi ")
